Mittauspisteen tunnus;Tuotteen tyyppi;Resoluutio;Yksikkötyyppi;Alkuaika;Määrä;Laatu
0;8,71687E+12;PT1H;kWh;2022-09-19T08:00:00Z;0,74;OK
0;8,71687E+12;PT1H;kWh;2022-09-19T09:00:00Z;0,62;OK
0;8,71687E+12;PT1H;kWh;2022-09-19T10:00:00Z;0,48;OK
0;8,71687E+12;PT1H;kWh;2022-09-19T11:00:00Z;0,8;OK
0;8,71687E+12;PT1H;kWh;2022-09-19T12:00:00Z;0,93;OK
0;8,71687E+12;PT1H;kWh;2022-09-19T13:00:00Z;0,83;OK
0;8,71687E+12;PT1H;kWh;2022-09-19T14:00:00Z;0,61;OK
0;8,71687E+12;PT1H;kWh;2022-09-19T15:00:00Z;0,9;OK
0;8,71687E+12;PT1H;kWh;2022-09-19T16:00:00Z;1,63;OK
0;8,71687E+12;PT1H;kWh;2022-09-19T17:00:00Z;1,28;OK
0;8,71687E+12;PT1H;kWh;2022-09-19T18:00:00Z;1,34;OK
0;8,71687E+12;PT1H;kWh;2022-09-19T19:00:00Z;1,19;OK
0;8,71687E+12;PT1H;kWh;2022-09-19T20:00:00Z;0,66;OK
0;8,71687E+12;PT1H;kWh;2022-09-19T21:00:00Z;0,7;OK
0;8,71687E+12;PT1H;kWh;2022-09-19T22:00:00Z;0,64;OK
0;8,71687E+12;PT1H;kWh;2022-09-19T23:00:00Z;0,68;OK
0;8,71687E+12;PT1H;kWh;2022-09-20T00:00:00Z;0,68;OK
0;8,71687E+12;PT1H;kWh;2022-09-20T01:00:00Z;0,73;OK
0;8,71687E+12;PT1H;kWh;2022-09-20T02:00:00Z;0,74;OK
0;8,71687E+12;PT1H;kWh;2022-09-20T03:00:00Z;1,06;OK
0;8,71687E+12;PT1H;kWh;2022-09-20T04:00:00Z;0,87;OK
0;8,71687E+12;PT1H;kWh;2022-09-20T05:00:00Z;1,14;OK
0;8,71687E+12;PT1H;kWh;2022-09-20T06:00:00Z;0,69;OK
0;8,71687E+12;PT1H;kWh;2022-09-20T07:00:00Z;0,64;OK
0;8,71687E+12;PT1H;kWh;2022-09-20T08:00:00Z;0,66;OK
0;8,71687E+12;PT1H;kWh;2022-09-20T09:00:00Z;1,33;OK
0;8,71687E+12;PT1H;kWh;2022-09-20T10:00:00Z;1,13;OK
0;8,71687E+12;PT1H;kWh;2022-09-20T11:00:00Z;0,69;OK
0;8,71687E+12;PT1H;kWh;2022-09-20T12:00:00Z;1,09;OK
0;8,71687E+12;PT1H;kWh;2022-09-20T13:00:00Z;0,76;OK
0;8,71687E+12;PT1H;kWh;2022-09-20T14:00:00Z;0,68;OK
0;8,71687E+12;PT1H;kWh;2022-09-20T15:00:00Z;1,9;OK
0;8,71687E+12;PT1H;kWh;2022-09-20T16:00:00Z;0,75;OK
0;8,71687E+12;PT1H;kWh;2022-09-20T17:00:00Z;0,83;OK
0;8,71687E+12;PT1H;kWh;2022-09-20T18:00:00Z;1,17;OK
0;8,71687E+12;PT1H;kWh;2022-09-20T19:00:00Z;2,42;OK
0;8,71687E+12;PT1H;kWh;2022-09-20T20:00:00Z;1,08;OK
0;8,71687E+12;PT1H;kWh;2022-09-20T21:00:00Z;0,64;OK
0;8,71687E+12;PT1H;kWh;2022-09-20T22:00:00Z;0,7;OK
0;8,71687E+12;PT1H;kWh;2022-09-20T23:00:00Z;0,93;OK
0;8,71687E+12;PT1H;kWh;2022-09-21T00:00:00Z;0,84;OK
0;8,71687E+12;PT1H;kWh;2022-09-21T01:00:00Z;0,68;OK
0;8,71687E+12;PT1H;kWh;2022-09-21T02:00:00Z;0,7;OK
0;8,71687E+12;PT1H;kWh;2022-09-21T03:00:00Z;0,86;OK
0;8,71687E+12;PT1H;kWh;2022-09-21T04:00:00Z;1,06;OK
0;8,71687E+12;PT1H;kWh;2022-09-21T05:00:00Z;1;OK
0;8,71687E+12;PT1H;kWh;2022-09-21T06:00:00Z;0,71;OK
0;8,71687E+12;PT1H;kWh;2022-09-21T07:00:00Z;0,63;OK
0;8,71687E+12;PT1H;kWh;2022-09-21T08:00:00Z;0,66;OK
0;8,71687E+12;PT1H;kWh;2022-09-21T09:00:00Z;0,68;OK
0;8,71687E+12;PT1H;kWh;2022-09-21T10:00:00Z;0,93;OK
0;8,71687E+12;PT1H;kWh;2022-09-21T11:00:00Z;0,64;OK
0;8,71687E+12;PT1H;kWh;2022-09-21T12:00:00Z;0,69;OK
0;8,71687E+12;PT1H;kWh;2022-09-21T13:00:00Z;0,81;OK
0;8,71687E+12;PT1H;kWh;2022-09-21T14:00:00Z;1,42;OK
0;8,71687E+12;PT1H;kWh;2022-09-21T15:00:00Z;0,76;OK
0;8,71687E+12;PT1H;kWh;2022-09-21T16:00:00Z;0,77;OK
0;8,71687E+12;PT1H;kWh;2022-09-21T17:00:00Z;2,29;OK
0;8,71687E+12;PT1H;kWh;2022-09-21T18:00:00Z;1,14;OK
0;8,71687E+12;PT1H;kWh;2022-09-21T19:00:00Z;2,05;OK
0;8,71687E+12;PT1H;kWh;2022-09-21T20:00:00Z;1,55;OK
0;8,71687E+12;PT1H;kWh;2022-09-21T21:00:00Z;0,81;OK
0;8,71687E+12;PT1H;kWh;2022-09-21T22:00:00Z;1,38;OK
0;8,71687E+12;PT1H;kWh;2022-09-21T23:00:00Z;1,08;OK
0;8,71687E+12;PT1H;kWh;2022-09-22T00:00:00Z;1,05;OK
0;8,71687E+12;PT1H;kWh;2022-09-22T01:00:00Z;1,36;OK
0;8,71687E+12;PT1H;kWh;2022-09-22T02:00:00Z;0,75;OK
0;8,71687E+12;PT1H;kWh;2022-09-22T03:00:00Z;1,04;OK
0;8,71687E+12;PT1H;kWh;2022-09-22T04:00:00Z;1,29;OK
0;8,71687E+12;PT1H;kWh;2022-09-22T05:00:00Z;1,25;OK
0;8,71687E+12;PT1H;kWh;2022-09-22T06:00:00Z;1,02;OK
0;8,71687E+12;PT1H;kWh;2022-09-22T07:00:00Z;0,73;OK
0;8,71687E+12;PT1H;kWh;2022-09-22T08:00:00Z;0,91;OK
0;8,71687E+12;PT1H;kWh;2022-09-22T09:00:00Z;0,86;OK
0;8,71687E+12;PT1H;kWh;2022-09-22T10:00:00Z;0,84;OK
0;8,71687E+12;PT1H;kWh;2022-09-22T11:00:00Z;0,7;OK
0;8,71687E+12;PT1H;kWh;2022-09-22T12:00:00Z;0,81;OK
0;8,71687E+12;PT1H;kWh;2022-09-22T13:00:00Z;1,07;OK
0;8,71687E+12;PT1H;kWh;2022-09-22T14:00:00Z;0,73;OK
0;8,71687E+12;PT1H;kWh;2022-09-22T15:00:00Z;0,64;OK
0;8,71687E+12;PT1H;kWh;2022-09-22T16:00:00Z;0,82;OK
0;8,71687E+12;PT1H;kWh;2022-09-22T17:00:00Z;1,88;OK
0;8,71687E+12;PT1H;kWh;2022-09-22T18:00:00Z;1,18;OK
0;8,71687E+12;PT1H;kWh;2022-09-22T19:00:00Z;0,75;OK
0;8,71687E+12;PT1H;kWh;2022-09-22T20:00:00Z;0,87;OK
0;8,71687E+12;PT1H;kWh;2022-09-22T21:00:00Z;0,76;OK
0;8,71687E+12;PT1H;kWh;2022-09-22T22:00:00Z;0,88;OK
0;8,71687E+12;PT1H;kWh;2022-09-22T23:00:00Z;0,97;OK
0;8,71687E+12;PT1H;kWh;2022-09-23T00:00:00Z;0,81;OK
0;8,71687E+12;PT1H;kWh;2022-09-23T01:00:00Z;0,8;OK
0;8,71687E+12;PT1H;kWh;2022-09-23T02:00:00Z;0,86;OK
0;8,71687E+12;PT1H;kWh;2022-09-23T03:00:00Z;1,48;OK
0;8,71687E+12;PT1H;kWh;2022-09-23T04:00:00Z;1,15;OK
0;8,71687E+12;PT1H;kWh;2022-09-23T05:00:00Z;0,77;OK
0;8,71687E+12;PT1H;kWh;2022-09-23T06:00:00Z;1,88;OK
0;8,71687E+12;PT1H;kWh;2022-09-23T07:00:00Z;1,14;OK
0;8,71687E+12;PT1H;kWh;2022-09-23T08:00:00Z;0,71;OK
0;8,71687E+12;PT1H;kWh;2022-09-23T09:00:00Z;0,69;OK
0;8,71687E+12;PT1H;kWh;2022-09-23T10:00:00Z;0,55;OK
0;8,71687E+12;PT1H;kWh;2022-09-23T11:00:00Z;0,66;OK
0;8,71687E+12;PT1H;kWh;2022-09-23T12:00:00Z;1,45;OK
0;8,71687E+12;PT1H;kWh;2022-09-23T13:00:00Z;0,69;OK
0;8,71687E+12;PT1H;kWh;2022-09-23T14:00:00Z;1,11;OK
0;8,71687E+12;PT1H;kWh;2022-09-23T15:00:00Z;1,12;OK
0;8,71687E+12;PT1H;kWh;2022-09-23T16:00:00Z;1,5;OK
0;8,71687E+12;PT1H;kWh;2022-09-23T17:00:00Z;1,32;OK
0;8,71687E+12;PT1H;kWh;2022-09-23T18:00:00Z;1,87;OK
0;8,71687E+12;PT1H;kWh;2022-09-23T19:00:00Z;1,01;OK
0;8,71687E+12;PT1H;kWh;2022-09-23T20:00:00Z;0,93;OK
0;8,71687E+12;PT1H;kWh;2022-09-23T21:00:00Z;1,14;OK
0;8,71687E+12;PT1H;kWh;2022-09-23T22:00:00Z;0,88;OK
0;8,71687E+12;PT1H;kWh;2022-09-23T23:00:00Z;0,91;OK
0;8,71687E+12;PT1H;kWh;2022-09-24T00:00:00Z;0,81;OK
0;8,71687E+12;PT1H;kWh;2022-09-24T01:00:00Z;0,72;OK
0;8,71687E+12;PT1H;kWh;2022-09-24T02:00:00Z;0,7;OK
0;8,71687E+12;PT1H;kWh;2022-09-24T03:00:00Z;0,68;OK
0;8,71687E+12;PT1H;kWh;2022-09-24T04:00:00Z;0,68;OK
0;8,71687E+12;PT1H;kWh;2022-09-24T05:00:00Z;0,74;OK
0;8,71687E+12;PT1H;kWh;2022-09-24T06:00:00Z;0,89;OK
0;8,71687E+12;PT1H;kWh;2022-09-24T07:00:00Z;1,3;OK
0;8,71687E+12;PT1H;kWh;2022-09-24T08:00:00Z;0,45;OK
0;8,71687E+12;PT1H;kWh;2022-09-24T09:00:00Z;0,44;OK
0;8,71687E+12;PT1H;kWh;2022-09-24T10:00:00Z;0,6;OK
0;8,71687E+12;PT1H;kWh;2022-09-24T11:00:00Z;0,78;OK
0;8,71687E+12;PT1H;kWh;2022-09-24T12:00:00Z;0,58;OK
0;8,71687E+12;PT1H;kWh;2022-09-24T13:00:00Z;0,82;OK
0;8,71687E+12;PT1H;kWh;2022-09-24T14:00:00Z;1,43;OK
0;8,71687E+12;PT1H;kWh;2022-09-24T15:00:00Z;1,4;OK
0;8,71687E+12;PT1H;kWh;2022-09-24T16:00:00Z;1,06;OK
0;8,71687E+12;PT1H;kWh;2022-09-24T17:00:00Z;0,77;OK
0;8,71687E+12;PT1H;kWh;2022-09-24T18:00:00Z;0,77;OK
0;8,71687E+12;PT1H;kWh;2022-09-24T19:00:00Z;1,26;OK
0;8,71687E+12;PT1H;kWh;2022-09-24T20:00:00Z;1,93;OK
0;8,71687E+12;PT1H;kWh;2022-09-24T21:00:00Z;0,83;OK
0;8,71687E+12;PT1H;kWh;2022-09-24T22:00:00Z;1,27;OK
0;8,71687E+12;PT1H;kWh;2022-09-24T23:00:00Z;1,06;OK
0;8,71687E+12;PT1H;kWh;2022-09-25T00:00:00Z;0,78;OK
0;8,71687E+12;PT1H;kWh;2022-09-25T01:00:00Z;0,72;OK
0;8,71687E+12;PT1H;kWh;2022-09-25T02:00:00Z;0,98;OK
0;8,71687E+12;PT1H;kWh;2022-09-25T03:00:00Z;1,07;OK
0;8,71687E+12;PT1H;kWh;2022-09-25T04:00:00Z;0,92;OK
0;8,71687E+12;PT1H;kWh;2022-09-25T05:00:00Z;0,75;OK
0;8,71687E+12;PT1H;kWh;2022-09-25T06:00:00Z;0,85;OK
0;8,71687E+12;PT1H;kWh;2022-09-25T07:00:00Z;1,04;OK
0;8,71687E+12;PT1H;kWh;2022-09-25T08:00:00Z;0,74;OK
0;8,71687E+12;PT1H;kWh;2022-09-25T09:00:00Z;1,8;OK
0;8,71687E+12;PT1H;kWh;2022-09-25T10:00:00Z;0,71;OK
0;8,71687E+12;PT1H;kWh;2022-09-25T11:00:00Z;0,66;OK
0;8,71687E+12;PT1H;kWh;2022-09-25T12:00:00Z;1,27;OK
0;8,71687E+12;PT1H;kWh;2022-09-25T13:00:00Z;0,69;OK
0;8,71687E+12;PT1H;kWh;2022-09-25T14:00:00Z;1,27;OK
0;8,71687E+12;PT1H;kWh;2022-09-25T15:00:00Z;0,86;OK
0;8,71687E+12;PT1H;kWh;2022-09-25T16:00:00Z;0,7;OK
0;8,71687E+12;PT1H;kWh;2022-09-25T17:00:00Z;1,82;OK
0;8,71687E+12;PT1H;kWh;2022-09-25T18:00:00Z;2,29;OK
0;8,71687E+12;PT1H;kWh;2022-09-25T19:00:00Z;0,82;OK
0;8,71687E+12;PT1H;kWh;2022-09-25T20:00:00Z;0,82;OK
0;8,71687E+12;PT1H;kWh;2022-09-25T21:00:00Z;0,73;OK
0;8,71687E+12;PT1H;kWh;2022-09-25T22:00:00Z;0,69;OK
0;8,71687E+12;PT1H;kWh;2022-09-25T23:00:00Z;0,74;OK
0;8,71687E+12;PT1H;kWh;2022-09-26T00:00:00Z;0,74;OK
0;8,71687E+12;PT1H;kWh;2022-09-26T01:00:00Z;0,74;OK
0;8,71687E+12;PT1H;kWh;2022-09-26T02:00:00Z;0,72;OK
0;8,71687E+12;PT1H;kWh;2022-09-26T03:00:00Z;0,77;OK
0;8,71687E+12;PT1H;kWh;2022-09-26T04:00:00Z;1,95;OK
0;8,71687E+12;PT1H;kWh;2022-09-26T05:00:00Z;1,32;OK
0;8,71687E+12;PT1H;kWh;2022-09-26T06:00:00Z;1,15;OK
0;8,71687E+12;PT1H;kWh;2022-09-26T07:00:00Z;0,75;OK
0;8,71687E+12;PT1H;kWh;2022-09-26T08:00:00Z;0,79;OK
0;8,71687E+12;PT1H;kWh;2022-09-26T09:00:00Z;0,72;OK
0;8,71687E+12;PT1H;kWh;2022-09-26T10:00:00Z;0,79;OK
0;8,71687E+12;PT1H;kWh;2022-09-26T11:00:00Z;0,7;OK
0;8,71687E+12;PT1H;kWh;2022-09-26T12:00:00Z;0,74;OK
0;8,71687E+12;PT1H;kWh;2022-09-26T13:00:00Z;1,56;OK
0;8,71687E+12;PT1H;kWh;2022-09-26T14:00:00Z;0,53;OK
0;8,71687E+12;PT1H;kWh;2022-09-26T15:00:00Z;0,62;OK
0;8,71687E+12;PT1H;kWh;2022-09-26T16:00:00Z;1,2;OK
0;8,71687E+12;PT1H;kWh;2022-09-26T17:00:00Z;2,32;OK
0;8,71687E+12;PT1H;kWh;2022-09-26T18:00:00Z;2,33;OK
0;8,71687E+12;PT1H;kWh;2022-09-26T19:00:00Z;0,95;OK
0;8,71687E+12;PT1H;kWh;2022-09-26T20:00:00Z;1,13;OK
0;8,71687E+12;PT1H;kWh;2022-09-26T21:00:00Z;0,85;OK
0;8,71687E+12;PT1H;kWh;2022-09-26T22:00:00Z;0,8;OK
0;8,71687E+12;PT1H;kWh;2022-09-26T23:00:00Z;0,84;OK
0;8,71687E+12;PT1H;kWh;2022-09-27T00:00:00Z;0,79;OK
0;8,71687E+12;PT1H;kWh;2022-09-27T01:00:00Z;0,78;OK
0;8,71687E+12;PT1H;kWh;2022-09-27T02:00:00Z;0,88;OK
0;8,71687E+12;PT1H;kWh;2022-09-27T03:00:00Z;1,03;OK
0;8,71687E+12;PT1H;kWh;2022-09-27T04:00:00Z;0,75;OK
0;8,71687E+12;PT1H;kWh;2022-09-27T05:00:00Z;0,69;OK
0;8,71687E+12;PT1H;kWh;2022-09-27T06:00:00Z;0,7;OK
0;8,71687E+12;PT1H;kWh;2022-09-27T07:00:00Z;0,65;OK
0;8,71687E+12;PT1H;kWh;2022-09-27T08:00:00Z;0,86;OK
0;8,71687E+12;PT1H;kWh;2022-09-27T09:00:00Z;0,9;OK
0;8,71687E+12;PT1H;kWh;2022-09-27T10:00:00Z;0,52;OK
0;8,71687E+12;PT1H;kWh;2022-09-27T11:00:00Z;0,71;OK
0;8,71687E+12;PT1H;kWh;2022-09-27T12:00:00Z;0,63;OK
0;8,71687E+12;PT1H;kWh;2022-09-27T13:00:00Z;0,7;OK
0;8,71687E+12;PT1H;kWh;2022-09-27T14:00:00Z;0,94;OK
0;8,71687E+12;PT1H;kWh;2022-09-27T15:00:00Z;1,02;OK
0;8,71687E+12;PT1H;kWh;2022-09-27T16:00:00Z;1,25;OK
0;8,71687E+12;PT1H;kWh;2022-09-27T17:00:00Z;0,99;OK
0;8,71687E+12;PT1H;kWh;2022-09-27T18:00:00Z;1,09;OK
0;8,71687E+12;PT1H;kWh;2022-09-27T19:00:00Z;1,97;OK
0;8,71687E+12;PT1H;kWh;2022-09-27T20:00:00Z;1,41;OK
0;8,71687E+12;PT1H;kWh;2022-09-27T21:00:00Z;0,82;OK
0;8,71687E+12;PT1H;kWh;2022-09-27T22:00:00Z;0,79;OK
0;8,71687E+12;PT1H;kWh;2022-09-27T23:00:00Z;0,76;OK
0;8,71687E+12;PT1H;kWh;2022-09-28T00:00:00Z;0,77;OK
0;8,71687E+12;PT1H;kWh;2022-09-28T01:00:00Z;0,75;OK
0;8,71687E+12;PT1H;kWh;2022-09-28T02:00:00Z;0,77;OK
0;8,71687E+12;PT1H;kWh;2022-09-28T03:00:00Z;0,76;OK
0;8,71687E+12;PT1H;kWh;2022-09-28T04:00:00Z;0,78;OK
0;8,71687E+12;PT1H;kWh;2022-09-28T05:00:00Z;1,05;OK
0;8,71687E+12;PT1H;kWh;2022-09-28T06:00:00Z;0,78;OK
0;8,71687E+12;PT1H;kWh;2022-09-28T07:00:00Z;0,8;OK
0;8,71687E+12;PT1H;kWh;2022-09-28T08:00:00Z;0,72;OK
0;8,71687E+12;PT1H;kWh;2022-09-28T09:00:00Z;1,04;OK
0;8,71687E+12;PT1H;kWh;2022-09-28T10:00:00Z;0,74;OK
0;8,71687E+12;PT1H;kWh;2022-09-28T11:00:00Z;1,18;OK
0;8,71687E+12;PT1H;kWh;2022-09-28T12:00:00Z;0,76;OK
0;8,71687E+12;PT1H;kWh;2022-09-28T13:00:00Z;1,05;OK
0;8,71687E+12;PT1H;kWh;2022-09-28T14:00:00Z;0,81;OK
0;8,71687E+12;PT1H;kWh;2022-09-28T15:00:00Z;1,11;OK
0;8,71687E+12;PT1H;kWh;2022-09-28T16:00:00Z;0,69;OK
0;8,71687E+12;PT1H;kWh;2022-09-28T17:00:00Z;0,78;OK
0;8,71687E+12;PT1H;kWh;2022-09-28T18:00:00Z;1,88;OK
0;8,71687E+12;PT1H;kWh;2022-09-28T19:00:00Z;1,1;OK
0;8,71687E+12;PT1H;kWh;2022-09-28T20:00:00Z;0,87;OK
0;8,71687E+12;PT1H;kWh;2022-09-28T21:00:00Z;1,04;OK
0;8,71687E+12;PT1H;kWh;2022-09-28T22:00:00Z;0,85;OK
0;8,71687E+12;PT1H;kWh;2022-09-28T23:00:00Z;0,68;OK
0;8,71687E+12;PT1H;kWh;2022-09-29T00:00:00Z;0,67;OK
0;8,71687E+12;PT1H;kWh;2022-09-29T01:00:00Z;0,68;OK
0;8,71687E+12;PT1H;kWh;2022-09-29T02:00:00Z;0,68;OK
0;8,71687E+12;PT1H;kWh;2022-09-29T03:00:00Z;0,72;OK
0;8,71687E+12;PT1H;kWh;2022-09-29T04:00:00Z;1,02;OK
0;8,71687E+12;PT1H;kWh;2022-09-29T05:00:00Z;2,11;OK
0;8,71687E+12;PT1H;kWh;2022-09-29T06:00:00Z;0,9;OK
0;8,71687E+12;PT1H;kWh;2022-09-29T07:00:00Z;0,94;OK
0;8,71687E+12;PT1H;kWh;2022-09-29T08:00:00Z;1;OK
0;8,71687E+12;PT1H;kWh;2022-09-29T09:00:00Z;1,28;OK
0;8,71687E+12;PT1H;kWh;2022-09-29T10:00:00Z;1,47;OK
0;8,71687E+12;PT1H;kWh;2022-09-29T11:00:00Z;0,86;OK
0;8,71687E+12;PT1H;kWh;2022-09-29T12:00:00Z;1,09;OK
0;8,71687E+12;PT1H;kWh;2022-09-29T13:00:00Z;1,49;OK
0;8,71687E+12;PT1H;kWh;2022-09-29T14:00:00Z;1,19;OK
0;8,71687E+12;PT1H;kWh;2022-09-29T15:00:00Z;0,88;OK
0;8,71687E+12;PT1H;kWh;2022-09-29T16:00:00Z;0,92;OK
0;8,71687E+12;PT1H;kWh;2022-09-29T17:00:00Z;1,26;OK
0;8,71687E+12;PT1H;kWh;2022-09-29T18:00:00Z;1,89;OK
0;8,71687E+12;PT1H;kWh;2022-09-29T19:00:00Z;1,37;OK
0;8,71687E+12;PT1H;kWh;2022-09-29T20:00:00Z;0,83;OK
0;8,71687E+12;PT1H;kWh;2022-09-29T21:00:00Z;2,11;OK
0;8,71687E+12;PT1H;kWh;2022-09-29T22:00:00Z;0,74;OK
0;8,71687E+12;PT1H;kWh;2022-09-29T23:00:00Z;0,78;OK
0;8,71687E+12;PT1H;kWh;2022-09-30T00:00:00Z;1,05;OK
0;8,71687E+12;PT1H;kWh;2022-09-30T01:00:00Z;1,02;OK
0;8,71687E+12;PT1H;kWh;2022-09-30T02:00:00Z;0,81;OK
0;8,71687E+12;PT1H;kWh;2022-09-30T03:00:00Z;0,81;OK
0;8,71687E+12;PT1H;kWh;2022-09-30T04:00:00Z;1,06;OK
0;8,71687E+12;PT1H;kWh;2022-09-30T05:00:00Z;0,94;OK
0;8,71687E+12;PT1H;kWh;2022-09-30T06:00:00Z;1,49;OK
0;8,71687E+12;PT1H;kWh;2022-09-30T07:00:00Z;1,57;OK
0;8,71687E+12;PT1H;kWh;2022-09-30T08:00:00Z;1;OK
0;8,71687E+12;PT1H;kWh;2022-09-30T09:00:00Z;1,47;OK
0;8,71687E+12;PT1H;kWh;2022-09-30T10:00:00Z;1,05;OK
0;8,71687E+12;PT1H;kWh;2022-09-30T11:00:00Z;0,86;OK
0;8,71687E+12;PT1H;kWh;2022-09-30T12:00:00Z;1,2;OK
0;8,71687E+12;PT1H;kWh;2022-09-30T13:00:00Z;0,7;OK
0;8,71687E+12;PT1H;kWh;2022-09-30T14:00:00Z;0,81;OK
0;8,71687E+12;PT1H;kWh;2022-09-30T15:00:00Z;0,69;OK
0;8,71687E+12;PT1H;kWh;2022-09-30T16:00:00Z;1,57;OK
0;8,71687E+12;PT1H;kWh;2022-09-30T17:00:00Z;1,25;OK
0;8,71687E+12;PT1H;kWh;2022-09-30T18:00:00Z;0,91;OK
0;8,71687E+12;PT1H;kWh;2022-09-30T19:00:00Z;0,92;OK
0;8,71687E+12;PT1H;kWh;2022-09-30T20:00:00Z;0,86;OK
0;8,71687E+12;PT1H;kWh;2022-09-30T21:00:00Z;1,01;OK
0;8,71687E+12;PT1H;kWh;2022-09-30T22:00:00Z;0,75;OK
0;8,71687E+12;PT1H;kWh;2022-09-30T23:00:00Z;0,75;OK
0;8,71687E+12;PT1H;kWh;2022-10-01T00:00:00Z;0,79;OK
0;8,71687E+12;PT1H;kWh;2022-10-01T01:00:00Z;0,99;OK
0;8,71687E+12;PT1H;kWh;2022-10-01T02:00:00Z;0,94;OK
0;8,71687E+12;PT1H;kWh;2022-10-01T03:00:00Z;0,72;OK
0;8,71687E+12;PT1H;kWh;2022-10-01T04:00:00Z;0,74;OK
0;8,71687E+12;PT1H;kWh;2022-10-01T05:00:00Z;0,72;OK
0;8,71687E+12;PT1H;kWh;2022-10-01T06:00:00Z;0,9;OK
0;8,71687E+12;PT1H;kWh;2022-10-01T07:00:00Z;1,38;OK
0;8,71687E+12;PT1H;kWh;2022-10-01T08:00:00Z;1,45;OK
0;8,71687E+12;PT1H;kWh;2022-10-01T09:00:00Z;1,41;OK
0;8,71687E+12;PT1H;kWh;2022-10-01T10:00:00Z;1,89;OK
0;8,71687E+12;PT1H;kWh;2022-10-01T11:00:00Z;1,06;OK
0;8,71687E+12;PT1H;kWh;2022-10-01T12:00:00Z;1,11;OK
0;8,71687E+12;PT1H;kWh;2022-10-01T13:00:00Z;1,15;OK
0;8,71687E+12;PT1H;kWh;2022-10-01T14:00:00Z;1,42;OK
0;8,71687E+12;PT1H;kWh;2022-10-01T15:00:00Z;0,83;OK
0;8,71687E+12;PT1H;kWh;2022-10-01T16:00:00Z;2,36;OK
0;8,71687E+12;PT1H;kWh;2022-10-01T17:00:00Z;1,6;OK
0;8,71687E+12;PT1H;kWh;2022-10-01T18:00:00Z;1,49;OK
0;8,71687E+12;PT1H;kWh;2022-10-01T19:00:00Z;0,94;OK
0;8,71687E+12;PT1H;kWh;2022-10-01T20:00:00Z;1,21;OK
0;8,71687E+12;PT1H;kWh;2022-10-01T21:00:00Z;0,54;OK
0;8,71687E+12;PT1H;kWh;2022-10-01T22:00:00Z;0,88;OK
0;8,71687E+12;PT1H;kWh;2022-10-01T23:00:00Z;0,24;OK
0;8,71687E+12;PT1H;kWh;2022-10-02T00:00:00Z;0,63;OK
0;8,71687E+12;PT1H;kWh;2022-10-02T01:00:00Z;0,63;OK
0;8,71687E+12;PT1H;kWh;2022-10-02T02:00:00Z;0,61;OK
0;8,71687E+12;PT1H;kWh;2022-10-02T03:00:00Z;0,22;OK
0;8,71687E+12;PT1H;kWh;2022-10-02T04:00:00Z;0,6;OK
0;8,71687E+12;PT1H;kWh;2022-10-02T05:00:00Z;0,65;OK
0;8,71687E+12;PT1H;kWh;2022-10-02T06:00:00Z;0,34;OK
0;8,71687E+12;PT1H;kWh;2022-10-02T07:00:00Z;1,14;OK
0;8,71687E+12;PT1H;kWh;2022-10-02T08:00:00Z;0,8;OK
0;8,71687E+12;PT1H;kWh;2022-10-02T09:00:00Z;0,73;OK
0;8,71687E+12;PT1H;kWh;2022-10-02T10:00:00Z;1,62;OK
0;8,71687E+12;PT1H;kWh;2022-10-02T11:00:00Z;0,45;OK
0;8,71687E+12;PT1H;kWh;2022-10-02T12:00:00Z;1,58;OK
0;8,71687E+12;PT1H;kWh;2022-10-02T13:00:00Z;0,74;OK
0;8,71687E+12;PT1H;kWh;2022-10-02T14:00:00Z;0,94;OK
0;8,71687E+12;PT1H;kWh;2022-10-02T15:00:00Z;0,35;OK
0;8,71687E+12;PT1H;kWh;2022-10-02T16:00:00Z;0,88;OK
0;8,71687E+12;PT1H;kWh;2022-10-02T17:00:00Z;1,35;OK
0;8,71687E+12;PT1H;kWh;2022-10-02T18:00:00Z;1,34;OK
0;8,71687E+12;PT1H;kWh;2022-10-02T19:00:00Z;1,74;OK
0;8,71687E+12;PT1H;kWh;2022-10-02T20:00:00Z;1,35;OK
0;8,71687E+12;PT1H;kWh;2022-10-02T21:00:00Z;0,74;OK
0;8,71687E+12;PT1H;kWh;2022-10-02T22:00:00Z;0,72;OK
0;8,71687E+12;PT1H;kWh;2022-10-02T23:00:00Z;0,71;OK
0;8,71687E+12;PT1H;kWh;2022-10-03T00:00:00Z;0,72;OK
0;8,71687E+12;PT1H;kWh;2022-10-03T01:00:00Z;0,71;OK
0;8,71687E+12;PT1H;kWh;2022-10-03T02:00:00Z;1,02;OK
0;8,71687E+12;PT1H;kWh;2022-10-03T03:00:00Z;0,92;OK
0;8,71687E+12;PT1H;kWh;2022-10-03T04:00:00Z;1,13;OK
0;8,71687E+12;PT1H;kWh;2022-10-03T05:00:00Z;2,24;OK
0;8,71687E+12;PT1H;kWh;2022-10-03T06:00:00Z;0,89;OK
0;8,71687E+12;PT1H;kWh;2022-10-03T07:00:00Z;0,9;OK
0;8,71687E+12;PT1H;kWh;2022-10-03T08:00:00Z;0,65;OK
0;8,71687E+12;PT1H;kWh;2022-10-03T09:00:00Z;0,91;OK
0;8,71687E+12;PT1H;kWh;2022-10-03T10:00:00Z;1,63;OK
0;8,71687E+12;PT1H;kWh;2022-10-03T11:00:00Z;0,84;OK
